ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0031331	positive regulation of cellular catabolic process	128/4985	318/16472	8.33752058810767e-5	0.013722365542798147	0.012298247219355312	ABHD5/EXOSC8/TWIST1/GRSF1/PNPT1/ROCK2/TRIM23/PNLDC1/IRS1/AKT2/MAPK3/ENPP7/SETD2/SLC4A4/FOXO3/NRDC/HNRNPD/TRIM13/TNKS1BP1/USP20/CELF1/ULK2/GNAI3/DXO/FOXO1/C9orf72/ATG16L1/IGF1/BAD/TOM1/WDR45/RC3H2/HMGB1/IL6/PPARA/TRIM22/CNOT10/SNX30/NPRL2/FBXO7/GIGYF2/RALB/MLH1/CNOT9/TRIM5/YBX1/SYNCRIP/EIF4ENIF1/NT5C3B/TP53INP1/DAGLB/ZSWIM8/PIK3CB/DEPDC5/ABCA2/SNX4/ARNT/LRSAM1/FXR1/HNRNPU/TARDBP/PUM1/HMOX1/ADAM9/SH3GLB1/TSC2/ADCY10/AADAC/DAPK1/PRKD1/PLEKHN1/EXOSC2/TNRC6A/SCOC/DCP2/RBM24/SNCA/CALCOCO2/RIPK2/RB1CC1/CNOT8/BNIP3L/PABPC1/LARP1/IRGM/LSM1/NOD2/POLR2G/ATM/HSF1/TRIM68/P2RX7/MEFV/METTL3/PARN/CPT1A/PIP4K2C/CNOT2/PSEN1/RGMA/ZC3H18/CNOT1/GAPDHS/BECN1/STK11/KHSRP/NPRL3/IL4/METTL14/FTO/EPM2A/VPS13D/TBK1/NNT/ITCH/PCSK9/GSK3A/GSK3B/EXOSC3/SNX9/LRRK2/ATF6/FURIN/RAB3GAP2/SPTLC1/RAB3GAP1/TNF/MAP3K7	128
GO:0019883	antigen processing and presentation of endogenous antigen	20/4985	31/16472	8.413480060358125e-5	0.013722365542798147	0.012298247219355312	ULBP1/HFE/B2M/HLA-G/ATG5/ULBP3/RAET1L/ULBP2/RAET1G/CD1E/HLA-DRA/HLA-C/CD74/MICA/CD1C/HLA-F/IDE/ERAP2/HLA-B/HLA-DRB1	20
GO:0009260	ribonucleotide biosynthetic process	90/4985	211/16472	8.440432026971991e-5	0.013722365542798147	0.012298247219355312	ANTKMT/NDUFB2/GUCY2D/ADK/NPPC/GMPS/ADCY5/ATP5F1C/CTPS2/AMPD1/PPT1/TREM2/UPRT/NDUFA3/ATP5MF/NDUFC1/ATP5PF/PPARA/DLD/ATP5PO/NDUFA10/SPHK2/PDK1/ACSL6/NME6/PPT2/IMPDH2/NME4/NDUFS1/CTPS1/AK2/PANK4/NDUFS6/UCK2/SLC25A13/IMPDH1/SLC25A16/PRKAG2/ATP5PB/ADCY10/RFK/UCK1/ADCY2/ACSL5/NDUFS4/DCK/SNCA/ATPSCKMT/ACSL1/ATP5MC1/ELOVL7/NME7/SDHD/HSD17B12/NDUFS3/AMPD2/NDUFS8/AMPD3/NDUFS7/PID1/ADCY7/ATP5PD/AK1/NDUFA12/ADSS1/ADCY4/MTHFD1/MLYCD/VPS9D1/ATP6V0C/ALDOA/ADCY9/DHODH/NDUFV2/ACSBG2/ATP5F1A/GCDH/ATP5F1D/DCAKD/TECR/NDUFA13/TAFAZZIN/IL4/ADSL/ENO1/NDUFS2/DLAT/VCP/ACSL3/ADA	90
GO:0099111	microtubule-based transport	90/4985	211/16472	8.440432026971991e-5	0.013722365542798147	0.012298247219355312	CALY/FBXW11/CFAP43/KIF5A/RFX3/KIF5B/UXT/MAPT/CCDC38/DST/SPAG6/AQP4/CABYR/WDR19/WDPCP/TRAK1/LRPPRC/DNAH1/AP3S2/IFT22/TTC21A/IFT122/DPCD/RABL2B/SPAG16/CFAP221/DYNC1I2/DYNLT2B/ARL8B/SUN1/DYNC2LI1/BORCS8/RPGR/CCDC39/HNRNPU/RABGEF1/ADCY10/HDAC6/AP3S1/DTNBP1/COPG1/UCHL1/DNAAF11/STAU2/DNAAF4/CFAP54/FUZ/DLG2/SYBU/AP3B2/RAB6A/MAK/ACTR10/BICD1/BLOC1S1/SYNE2/RHOT2/BLOC1S6/CLN3/KATNIP/MAPK8IP3/IFT140/NDE1/CLUAP1/RHOT1/NETO1/NDEL1/FLOT2/BLOC1S3/AP3D1/ODAD4/RAB27B/STK11/MAP1S/KXD1/ARHGAP21/SPG7/SPAST/OPA1/DYNC2H1/HSPB1/IFT172/KIF5C/DYNC1H1/TTC21B/SPG11/OFD1/AP3B1/KIF1B/RASGRP1	90
GO:1903311	regulation of mRNA metabolic process	118/4985	290/16472	9.077435067176326e-5	0.014015962818461552	0.01256137472953396	YBX3/EXOSC8/PCID2/PNPT1/ROCK2/CLNS1A/PKP1/PNLDC1/CELF6/CELF5/JMJD6/MAPK14/DAZ3/CELF4/DYRK1A/CDK11B/HNRNPD/HNRNPA2B1/TNKS1BP1/CELF1/CDK11A/QKI/VIP/RBM15/PABPC4/RBM3/DAZ4/DAZ2/HNRNPL/CACNG7/CALCR/NSRP1/RBM39/RC3H2/DAZ1/TENT5A/SF1/CNOT10/PAF1/CELF2/RBMY1D/IGF2BP2/GIGYF2/SRSF7/NBAS/RBMX/MLH1/CNOT9/BOLL/YBX1/RBM5/SYNCRIP/EIF4ENIF1/NT5C3B/SAFB/DHX34/SLC11A1/TIA1/FMR1/FXR1/HNRNPU/SRSF3/TARDBP/PUM1/NOVA1/PLEKHN1/EXOSC2/TNRC6A/SLTM/SRSF10/ARB2A/DCP2/RBM24/PTCD2/CNOT8/PABPC1/LARP1/LSM1/POLR2G/RBM25/RBM4/METTL3/STH/PARN/RBM7/MAGOHB/CNOT2/PRMT5/NRDE2/CNOT1/RNPS1/IKBKE/DDX5/SUPT6H/U2AF2/CIRBP/ELAVL1/KHSRP/SNRNP70/SRRM1/TAF15/REST/METTL14/FTO/IWS1/CDC73/ZC3H14/SRSF6/KHDRBS2/NCL/PTBP1/HNRNPA1/EXOSC3/NPM1/LARP4B/RBM8A/LARP7/RBFOX2	118
GO:0051028	mRNA transport	57/4985	122/16472	9.13376838573688e-5	0.014015962818461552	0.01256137472953396	AAAS/THOC2/PCID2/NPIPA1/SETD2/HNRNPA2B1/THOC5/QKI/ZC3H11A/AGFG1/DDX39B/NUP58/NXF3/MVP/FYTTD1/LRPPRC/IGF2BP2/RANBP2/SRSF7/XPO1/SENP2/SMG7/POLDIP3/NUP214/PARP11/NUP205/FMR1/SRSF3/MX2/HHEX/AHCTF1/NSUN2/NUP54/THOC3/ENY2/NUP160/HSF1/NUP107/MAGOHB/SARNP/PABPN1/DDX19A/NUP93/DDX19B/NUP88/NUP85/THOC1/SRSF1/SUPT6H/KHSRP/AKAP8L/PEG10/IWS1/G3BP2/HNRNPA1/KIF5C/RBM8A	57
GO:0045862	positive regulation of proteolysis	133/4985	333/16472	9.301626344398245e-5	0.014015962818461552	0.01256137472953396	PSME2/MDM2/ROCK2/FBXW11/CSNK1D/NKD2/PSMC5/NUPR1/MAPT/FASLG/BID/DIABLO/NLRC4/CASP2/NRDC/SIRT2/CSNK1E/COP1/NCSTN/PYHIN1/BTRC/SEMG2/SEMG1/TREM2/OGT/AGER/RACK1/PDCD5/TNIP1/CASP8/RNFT2/CAV1/GSN/BAD/ATP2A3/HMGB1/BCL2L13/MYH9/TANK/SUMO1/HSPE1/EPHA4/CASP1/TBC1D10A/CASP10/FIS1/AXIN1/MBP/TAF1/CLEC7A/LGALS9/CASP9/FMR1/FAS/ADAM9/RNFT1/ARL6IP5/DAPK1/CARD9/ELOB/EGF/RCHY1/SNCA/PDCD6/F2R/BBS7/SH3RF2/CARD8/RIPK2/PTK2/CYFIP2/ST18/CSNK1A1/RPS3/PSMC3/PICALM/CTSH/AIFM1/PIDD1/DISC1/IST1/MEFV/MAPK9/NLRP2/DDX3X/PSME3/ZYG11B/SENP1/PSEN1/HECTD1/ATXN3/LGMN/RGMA/PSMC6/ANXA2/USP50/ARIH1/PIAS1/CAPN3/CLN6/TGFB1I1/CBFA2T3/SUMO2/STAT3/FZR1/RAD23A/DDA1/USP13/NDUFA13/OSBPL7/REST/DVL1/CNTN2/PPARG/ENO1/MALT1/SOCS5/EIF2AK3/GSK3A/GSK3B/HSPD1/SGTA/CTSK/SNX9/LRRK2/VCP/FURIN/PTEN/MTCH1/HTRA2/TNF/NFE2L2/NLRP1	133
GO:1901293	nucleoside phosphate biosynthetic process	113/4985	277/16472	1.117255382298893e-4	0.016252489918041173	0.014565793216829936	ANTKMT/NDUFB2/IDO1/GUCY2D/ADK/NPPC/FLAD1/GMPS/ADCY5/NOS1/ATP5F1C/CTPS2/TBPL1/AMPD1/PRPS1/PPT1/TREM2/UPRT/KYNU/NDUFA3/ATP5MF/NDUFC1/ATP5PF/PPARA/DLD/SLC22A13/ATP5PO/NDUFA10/SPHK2/PDK1/ACSL6/NME6/PPT2/IMPDH2/NME4/NDUFS1/CTPS1/AK2/PANK4/NDUFS6/UCK2/SLC25A13/IMPDH1/SLC25A16/PRKAG2/ATP5PB/ADCY10/NADK/RFK/UCK1/ADCY2/ACSL5/NDUFS4/DCK/SNCA/ATPSCKMT/ACSL1/DCTD/NMNAT3/ATP5MC1/ELOVL7/NADSYN1/NME7/SDHD/HSD17B12/NDUFS3/AMPD2/NDUFS8/AMPD3/RRM1/NDUFS7/PID1/ADCY7/ATP5PD/PRPSAP2/AK1/NDUFA12/ADSS1/ADCY4/MTHFD1/DUT/MLYCD/TK2/VPS9D1/KARS1/ATP6V0C/ALDOA/ADCY9/DHODH/NDUFV2/SHMT1/ACSBG2/AFMID/ATP5F1A/TK1/GCDH/ATP5F1D/DCAKD/NMRK2/TECR/NDUFA13/TAFAZZIN/IL4/ADSL/ENO1/GARS1/NDUFS2/NAXD/DLAT/VCP/ACSL3/ADA/NOS2	113
GO:0046390	ribose phosphate biosynthetic process	92/4985	218/16472	1.1312027621815644e-4	0.016252489918041173	0.014565793216829936	ANTKMT/NDUFB2/GUCY2D/ADK/NPPC/GMPS/ADCY5/ATP5F1C/CTPS2/AMPD1/PRPS1/PPT1/TREM2/UPRT/NDUFA3/ATP5MF/NDUFC1/ATP5PF/PPARA/DLD/ATP5PO/NDUFA10/SPHK2/PDK1/ACSL6/NME6/PPT2/IMPDH2/NME4/NDUFS1/CTPS1/AK2/PANK4/NDUFS6/UCK2/SLC25A13/IMPDH1/SLC25A16/PRKAG2/ATP5PB/ADCY10/RFK/UCK1/ADCY2/ACSL5/NDUFS4/DCK/SNCA/ATPSCKMT/ACSL1/ATP5MC1/ELOVL7/NME7/SDHD/HSD17B12/NDUFS3/AMPD2/NDUFS8/AMPD3/NDUFS7/PID1/ADCY7/ATP5PD/PRPSAP2/AK1/NDUFA12/ADSS1/ADCY4/MTHFD1/MLYCD/VPS9D1/ATP6V0C/ALDOA/ADCY9/DHODH/NDUFV2/ACSBG2/ATP5F1A/GCDH/ATP5F1D/DCAKD/TECR/NDUFA13/TAFAZZIN/IL4/ADSL/ENO1/NDUFS2/DLAT/VCP/ACSL3/ADA	92
GO:0006417	regulation of translation	156/4985	401/16472	1.1601528469742417e-4	0.016289600655924694	0.014599052571972516	YBX2/YBX3/EXOSC8/EIF3K/MSI1/C6orf52/PNPT1/ROCK2/PNLDC1/MSI2/ENC1/METTL18/ZNF706/AKT2/DAZ3/TCOF1/CELF4/OGFOD1/RMND1/EIF5A/KLHL25/FOXO3/EIF2B4/HNRNPD/TNKS1BP1/CELF1/QKI/SRP9/RPS6KA1/OGT/UQCC2/RBM3/RACK1/DAZ4/DAZ2/GRB7/EIF3B/RC3H2/IL6/DAZ1/PTCD3/EIF4E2/EPHA4/CNOT10/TSFM/LRPPRC/IGF2BP2/GIGYF2/RPUSD3/EIF2AK1/MLH1/CNOT9/BOLL/LSM14A/YBX1/ELP6/SYNCRIP/POLDIP3/EIF4ENIF1/NT5C3B/ERBB2/METTL8/EIF6/GRM5/PIWIL2/CAPRIN2/EIF2A/RPL13A/SELENOT/EIF5A2/TIA1/FMR1/FXR1/HNRNPU/DNAJC1/TARDBP/PUM1/XRN1/DAPK1/RPS6KB1/PLEKHN1/EXOSC2/TNRC6A/DCP2/SEPSECS/METAP1/RBM24/DHFR/ABCE1/GUF1/ELP3/EIF3E/CNOT8/PABPC1/LARP1/MRPS27/LSM1/RBM4B/POLR2G/RPS3/RPS6KB2/EIF4G2/MKNK1/RBM4/PIWIL3/METTL3/PARN/ELP2/DDX3X/EIF4B/CNOT2/PA2G4/SARNP/MAPKAPK5/ALKBH1/EIF2S1/EIF2B2/DIO2/CNOT1/TRAP1/ELP5/SHMT1/IMPACT/RPL26/PER1/RPL38/MKNK2/SHFL/CIRBP/DUS3L/APLP1/ELAVL1/KHSRP/METTL14/BZW2/FTO/ELP4/TSC1/CSNK2A1/EIF2B5/EIF2AK2/EIF2AK3/HSPB1/AARS1/TRIM2/ELP1/EIF4G1/NCL/DDX1/EXOSC3/NPM1/EIF4G3/LARP4B/RBM8A/PPP1R15B/TNF	156
GO:0043473	pigmentation	52/4985	110/16472	1.2539319738970117e-4	0.017215092743857196	0.01542849633379715	SLC45A2/KITLG/ADAMTSL4/EDN3/RACK1/AP1S3/RAB29/ABCB6/AP3S2/HPS4/BCL2L11/GLI3/BBS5/ATP6AP2/SLC24A5/AP1G1/AP1S2/HPS1/NF1/MEF2C/AP3S1/DTNBP1/BBS7/ENPP1/EDA/DCTN2/CD63/BLOC1S1/BBS2/BLOC1S6/RAB11A/CDH3/VPS33B/MFSD12/GNA11/BLOC1S3/AP3D1/AP1M1/USP13/EDNRB/TPCN2/SZT2/ATP7A/AP1S1/ZEB2/MYSM1/FIG4/SOX10/MYO5A/AP3B1/VHL/LYST	52
GO:0009165	nucleotide biosynthetic process	112/4985	275/16472	1.2924792003435247e-4	0.01735855760809195	0.015557072297041053	ANTKMT/NDUFB2/IDO1/GUCY2D/ADK/NPPC/FLAD1/GMPS/ADCY5/NOS1/ATP5F1C/CTPS2/TBPL1/AMPD1/PRPS1/PPT1/TREM2/UPRT/KYNU/NDUFA3/ATP5MF/NDUFC1/ATP5PF/PPARA/DLD/SLC22A13/ATP5PO/NDUFA10/SPHK2/PDK1/ACSL6/NME6/PPT2/IMPDH2/NME4/NDUFS1/CTPS1/AK2/PANK4/NDUFS6/UCK2/SLC25A13/IMPDH1/SLC25A16/PRKAG2/ATP5PB/ADCY10/NADK/RFK/UCK1/ADCY2/ACSL5/NDUFS4/DCK/SNCA/ATPSCKMT/ACSL1/DCTD/NMNAT3/ATP5MC1/ELOVL7/NADSYN1/NME7/SDHD/HSD17B12/NDUFS3/AMPD2/NDUFS8/AMPD3/RRM1/NDUFS7/PID1/ADCY7/ATP5PD/PRPSAP2/AK1/NDUFA12/ADSS1/ADCY4/MTHFD1/DUT/MLYCD/TK2/VPS9D1/KARS1/ATP6V0C/ALDOA/ADCY9/DHODH/NDUFV2/SHMT1/ACSBG2/AFMID/ATP5F1A/GCDH/ATP5F1D/DCAKD/NMRK2/TECR/NDUFA13/TAFAZZIN/IL4/ADSL/ENO1/GARS1/NDUFS2/NAXD/DLAT/VCP/ACSL3/ADA/NOS2	112
GO:1901987	regulation of cell cycle phase transition	160/4985	414/16472	1.397526293735683e-4	0.018370037112125637	0.01646357963057042	PSME2/UBE2C/PCID2/CDC16/MDM2/SMARCE1/ZWILCH/MAPK14/ARID1B/BRCC3/DACT1/MUC1/BID/CASP2/PTPN11/SETMAR/THOC5/SIRT2/PML/ZWINT/PBX1/DDX39B/MAD2L2/PLCB1/BABAM2/CDKN2B/SMARCA2/NBN/PRMT2/STOX1/DNA2/PTPN6/CDCA5/MAP3K20/CDC14B/DBF4/CDK5RAP2/PAF1/DLG1/FBXO7/TRIM39/FANCD2/SPC24/GIGYF2/ZNF655/ACTB/ERCC3/CHEK1/CDC45/MTA3/CUL3/KLHL18/TREX1/ANLN/CHEK2/TP53/ARID2/PAXIP1/DOT1L/TERT/BRCA1/TAF1/STXBP4/SMARCD3/INTS7/BRCA2/TMEM14B/INTS3/RINT1/ING4/KMT2E/MLF1/RAD51B/EZH2/CDKN2A/TELO2/NUF2/PKD2/PLRG1/CCNB1/NSUN2/ANAPC4/NEK11/CDK7/TTK/CDK10/APBB2/RIOK2/ABRAXAS1/SPDL1/UIMC1/RAD1/MRNIP/MUS81/ATM/DBF4B/RDX/CDK2AP2/RAD51/PIDD1/DPF2/RRM1/KNL1/RAD9A/ANAPC5/DDX3X/PSME3/USP28/CENPJ/PHB2/APPL2/SMARCC2/E2F7/MNAT1/FOXN3/INO80/BUB1B/TMOD3/AVEN/MBTPS1/NAE1/PLCG2/RAB11A/ZFYVE19/PKD1/TOPBP1/LCMT1/ANAPC11/CDK5RAP3/CTC1/AURKB/THOC1/RPL26/CRLF3/SMARCD2/RAD51C/BRSK1/FZR1/VPS4B/BRD4/FHL1/CACNB4/ATRIP/PLK5/RNASEH2B/ETAA1/SMARCA4/CDC14A/CDC73/BLM/DYRK3/RAD50/NABP1/EIF4G1/NPM1/DDB1/CUL4B/CEP63/PTEN/PSMG2	160
GO:0006413	translational initiation	56/4985	121/16472	1.436954369127931e-4	0.018494800192650748	0.016575394696519554	EIF3K/RPS3A/DAZ3/KLHL25/EIF2B4/EIF3I/MCTS1/MTIF3/EIF3L/DAZ4/DAZ2/MCTS2/EIF3B/DAZ1/EIF4E2/GIGYF2/EIF2AK1/BOLL/EIF6/EIF2A/RPL13A/FMR1/RPS6KB1/ABCE1/COPS5/EIF3E/LARP1/POLR2G/RPS3/RPS6KB2/EIF4G2/EIF3M/RBM4/EIF2B1/LTO1/METTL3/DDX3X/EIF4B/ALKBH1/EIF2S1/EIF2B2/MTFMT/IMPACT/EIF3G/RPS5/BZW2/EIF3F/EIF2B5/EIF2AK3/HSPB1/EIF4G1/DDX1/NPM1/EIF4G3/PPP1R15B/TNF	56
GO:1901990	regulation of mitotic cell cycle phase transition	127/4985	319/16472	1.555028899577731e-4	0.01960605824814535	0.017571325481802073	PSME2/UBE2C/PCID2/CDC16/MDM2/SMARCE1/ZWILCH/ARID1B/BRCC3/DACT1/MUC1/BID/CASP2/SIRT2/PML/ZWINT/PBX1/MAD2L2/PLCB1/BABAM2/CDKN2B/SMARCA2/NBN/PRMT2/STOX1/PTPN6/CDCA5/MAP3K20/CDC14B/CDK5RAP2/DLG1/FBXO7/TRIM39/SPC24/GIGYF2/ZNF655/ACTB/ERCC3/CHEK1/MTA3/CUL3/KLHL18/TREX1/ANLN/CHEK2/TP53/ARID2/TERT/BRCA1/SMARCD3/TMEM14B/INTS3/RINT1/KMT2E/RAD51B/EZH2/CDKN2A/NUF2/PKD2/PLRG1/CCNB1/ANAPC4/NEK11/CDK7/TTK/CDK10/RIOK2/ABRAXAS1/SPDL1/UIMC1/MRNIP/ATM/DBF4B/RDX/CDK2AP2/PIDD1/DPF2/RRM1/KNL1/ANAPC5/DDX3X/PSME3/CENPJ/PHB2/APPL2/SMARCC2/E2F7/MNAT1/FOXN3/INO80/BUB1B/TMOD3/AVEN/MBTPS1/NAE1/RAB11A/ZFYVE19/PKD1/TOPBP1/LCMT1/ANAPC11/CDK5RAP3/CTC1/AURKB/RPL26/CRLF3/SMARCD2/RAD51C/BRSK1/FZR1/VPS4B/BRD4/FHL1/CACNB4/PLK5/RNASEH2B/SMARCA4/CDC14A/CDC73/BLM/RAD50/NABP1/EIF4G1/DDB1/CUL4B/PTEN/PSMG2	127
GO:0010950	positive regulation of endopeptidase activity	64/4985	143/16472	1.6916395384581926e-4	0.020552162234407013	0.018419242022282956	PSME2/ROCK2/MAPT/FASLG/BID/DIABLO/NLRC4/CASP2/NCSTN/SEMG2/SEMG1/AGER/RACK1/PDCD5/CASP8/GSN/BAD/ATP2A3/HMGB1/BCL2L13/HSPE1/EPHA4/CASP1/TBC1D10A/CASP10/FIS1/MBP/CLEC7A/LGALS9/CASP9/FAS/ARL6IP5/DAPK1/CARD9/SNCA/PDCD6/F2R/CARD8/RIPK2/CYFIP2/ST18/RPS3/PICALM/AIFM1/PIDD1/MEFV/NLRP2/DDX3X/PSME3/SENP1/LGMN/USP50/STAT3/NDUFA13/REST/PPARG/MALT1/EIF2AK3/HSPD1/VCP/MTCH1/HTRA2/TNF/NLRP1	64
GO:0050851	antigen receptor-mediated signaling pathway	83/4985	195/16472	1.696601285132337e-4	0.020552162234407013	0.018419242022282956	LAT2/UBASH3A/DENND1B/CD300A/CD19/VTCN1/CD8B/IKBKB/EIF2B4/BTN3A2/LAX1/PLEKHA1/NFATC2/THEMIS2/BTNL9/MOG/BTN2A1/RBCK1/IGHA2/IGHA1/CD3G/STAP1/HRAS/RC3H2/PTPN6/CEACAM1/RAB29/SLC39A10/SLC39A6/BLNK/GCSAM/SH2D1A/BRAF/PIK3CD/FOXP1/LIME1/CTLA4/PDE4B/LILRB4/BTNL8/MEF2C/TEC/PDE4D/RIPK2/ITK/DGKZ/VAV3/RELA/RPS3/PTPN22/CD81/TESPA1/EIF2B1/CACNB3/PSEN1/EIF2B2/CD276/PLCG2/CD226/THY1/SKAP1/PTPN2/DUSP3/STK11/PRKD2/CD22/DUSP22/PLCG1/SH2B2/CACNB4/CBLB/FYB1/EIF2B5/MALT1/NFKB1/SOS1/BTK/ADA/HLA-DRB1/FCHO1/CD247/ICOSLG/MAP3K7	83
GO:0045088	regulation of innate immune response	156/4985	404/16472	1.765234473555523e-4	0.02065498552140536	0.01851139422442831	PVR/CACTIN/RPS19/HCK/LY96/CD300LF/TMEM126A/CD300A/TLR8/ZNRF1/NR1H4/BRCC3/OASL/TREML4/IKBKB/NLRC4/SUSD4/PTPN11/SIRT2/KIR2DL4/MAP2K6/HLA-G/ATG5/RAET1G/SLAMF6/PYHIN1/TSPAN6/TREM2/NCR3/SLC15A4/ARRB2/KLRC3/TNIP1/LILRA2/CASP8/CAV1/KLRK1/PTPN6/HMGB1/CEACAM1/ESR1/EIF4E2/REG3G/STAT2/NR1H3/MICA/FBXL2/FAM3A/LILRB1/GIGYF2/PAK2/TREX1/LSM14A/TRIM5/CASP1/IRAK1/RTN4/IRF1/RBM14/CLEC4E/NAIP/AP1G1/LRP8/SFPQ/PLSCR1/CLEC7A/HLA-F/CD40/LGALS9/IRF7/POLR3C/SH2D1A/PUM1/CD96/ZDHHC18/CARD9/PRKD1/SLC46A2/NFKBIL1/TLR3/TLR10/UBE2K/ERBIN/USP38/TRIM41/ALPK1/CARD8/RIPK2/IRGM/CSNK1A1/NOD2/RELA/PTPN22/NLRX1/NAGK/KLRC2/CLPB/KLRC1/MEFV/NLRC5/METTL3/A2M/DDX3X/KLRD1/PHB2/TRAFD1/APPL2/IRAK4/PCBP2/TRAF3/USP50/PLCG2/CYLD/TRIM25/NPLOC4/IKBKE/CD226/AURKB/SARM1/RIOK3/PTPN2/TYROBP/CDC37/ECSIT/NR1H2/GPR108/IRF3/SAMHD1/PPARG/EIF2AK2/TBK1/VSIG4/PQBP1/ITCH/ARG1/SERPING1/HSPD1/NONO/RSAD2/OAS3/SLC15A3/CEP63/AP3B1/BTK/CFH/CYBA/HLA-B/HAVCR2/IFIH1/POLR3F/RASGRP1/STAT5B/TNF/NFE2L2/NLRP1/MAP3K7	156
GO:0000381	regulation of alternative mRNA splicing, via spliceosome	29/4985	53/16472	1.771955701901075e-4	0.02065498552140536	0.01851139422442831	CELF6/CELF5/CELF4/CELF1/RBM15/HNRNPL/NSRP1/CELF2/RBMX/RBM5/TIA1/FMR1/FXR1/HNRNPU/NOVA1/ARB2A/RBM24/RBM25/RBM4/RBM7/RNPS1/DDX5/REST/SRSF6/KHDRBS2/PTBP1/HNRNPA1/RBM8A/RBFOX2	29
GO:0016482	cytosolic transport	76/4985	176/16472	1.8181003142820257e-4	0.020800414336359915	0.018641730317979444	KIF5A/KIF5B/MAPK3/ERC1/SLC66A2/ARFIP1/SNX1/HEATR5A/PXK/VPS53/AP4M1/NF2/BET1L/RAB29/EEA1/FLNA/GOSR1/CLTCL1/TBC1D5/WASHC2A/TBC1D10A/RBSN/PPFIA2/AP1G1/PLEKHA3/EIPR1/ARL8B/STX16/DENND2A/EPS15/VPS13A/WDR81/TBC1D23/VPS26A/STX5/RAB7A/SRSF10/RHOBTB3/GAK/SNF8/DNAJC13/SNX2/DENND5A/HOOK3/RDX/TBC1D10C/SYBU/CCDC91/RAB6A/GOLT1B/MON2/ARL1/SNX6/VTI1B/RAB11A/CLN3/USP7/TMEM87A/CORO7/SGSM2/ANKFY1/HOOK2/BECN1/STX10/TBC1D17/AP2A1/PTPN23/TPCN2/CLN5/VPS13C/GBF1/YKT6/LRRK2/WDR91/MAP2K1/HOOK1	76
GO:0072594	establishment of protein localization to organelle	167/4985	437/16472	1.9498076827241233e-4	0.021524753215586074	0.01929089671567749	CSNK2A2/TNPO3/CACNG5/MAPK14/WRAP53/RPAIN/MAPT/TNPO1/BID/KPNA5/PML/SRP9/CCT3/STK4/ZDHHC15/PDCD5/ZNF827/PXK/VPS53/CACNG7/RAN/AP4M1/NUP58/RPL23/UBE2J2/SUMO1/ZFAND2B/PPP3R1/MFF/CCT7/PEX5/MICALL2/FLNA/FBXO7/MTX2/VPS8/PARL/CDH1/PEX1/MTERF4/TXNIP/RANBP2/TNPO2/DKC1/PEX26/HPS4/PITRM1/POT1/IFT122/CCT8/FAM53C/ECT2/GLI3/VPS41/FIS1/EIF4ENIF1/EDEM1/SEC63/HAX1/USP36/GCKR/NUP214/TP53/SEC61A2/TERT/PEX19/LRWD1/PEX5L/VPS13A/BRCA2/NF1/LRSAM1/AGK/TARDBP/SEC62/SH3GLB1/TSC2/ADCY10/DNAJC19/PRKD1/RAB7A/SSR3/UBE2D3/NEDD4/TSPAN17/SRP19/CCT5/SNF8/ZFYVE16/NUP54/GRPEL2/ABLIM3/LMNA/TMCO6/SPIDR/VPS37A/BNIP3L/IRGM/GDAP1/PEX16/NPEPPS/POLA2/C11orf65/AIFM1/SPCS2/IPO7/NUP107/FERMT1/PEX7/TCP1/PHB2/APPL2/GNPTAB/PSEN1/SRP54/RAB8B/PTGS2/CHP1/IPO4/ZFAND6/NAGPA/RAB11A/NUP93/PAM16/HGS/NUP88/GGA3/TRIM37/NCOA4/NUP85/TSG101/STAT3/BECN1/AP3D1/NMT1/ELAVL1/RUVBL2/TIMM44/SAE1/PTPN23/ACD/NDUFA13/RYR2/HACL1/CBL/SCARB2/KCNQ3/CBLB/VPS13D/VPS13C/MFN2/GSK3A/KPNA4/HSPD1/MACROH2A2/SGTA/TERF1/LRRK2/SPG11/GNPTG/RAB3GAP2/RAB3GAP1/HEATR3/MTCH1/AP3B1/HTRA2/SEC61A1	167
GO:0044839	cell cycle G2/M phase transition	66/4985	149/16472	1.951094496718712e-4	0.021524753215586074	0.01929089671567749	SKP2/BRCC3/PBX1/PLCB1/BABAM2/CDK14/CCDC57/NBN/STOX1/CALM2/CDC14B/TRIM39/CHEK1/MTA3/LATS1/CHEK2/TP53/PAXIP1/BRCA1/SMARCD3/INTS3/RINT1/ING4/RAD51B/ENSA/CCNB1/FBXL7/ABRAXAS1/UIMC1/ESRRB/MRNIP/USH1C/ATM/DBF4B/BRSK2/RRM1/FOXN3/AVEN/MBTPS1/NAE1/RAB11A/ZFYVE19/TOPBP1/LCMT1/CDK5RAP3/CTC1/AURKB/RAD51C/BRSK1/FZR1/VPS4B/DNM2/CALM3/BRD4/AKAP8L/MELK/FHL1/RNASEH2B/BLM/DYRK3/RAD50/CALM1/NABP1/NPM1/AKAP8/TAF2	66
